ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
2457,A,Road,2,3,142,3,low,F,46,1694
8587,D,Ship,3,5,251,10,medium,M,9,5962
4468,B,Ship,2,3,176,3,low,F,6,5006
6572,F,Flight,6,4,266,4,low,M,9,1253
9419,C,Ship,5,4,238,6,low,M,6,1850
7387,D,Road,5,5,207,2,high,M,8,5066
8010,F,Ship,6,4,268,4,medium,F,3,1586
647,C,Ship,4,2,153,3,medium,F,53,1185
8836,B,Ship,5,2,225,5,low,M,5,1015
873,A,Ship,3,1,178,5,low,F,15,1242
796,B,Road,4,1,158,3,low,F,32,1061
1347,A,Road,4,4,145,3,low,F,43,1651
7717,D,Ship,6,2,306,4,low,F,1,1815
1348,B,Road,3,5,264,6,low,M,30,2751
311,C,Ship,3,4,193,2,medium,M,48,3909
1410,F,Ship,4,5,258,2,high,M,5,3512
8981,C,Ship,4,3,249,3,low,M,4,4811
4140,F,Ship,4,3,201,2,low,F,4,4955
9590,F,Flight,3,4,166,4,low,F,1,5533
7737,A,Ship,6,2,309,4,medium,F,8,1289
4849,D,Ship,3,1,175,3,medium,M,1,4872
6725,C,Flight,3,1,250,3,low,M,1,4347
5506,B,Ship,6,3,304,5,medium,F,10,1254
6416,F,Road,4,4,218,6,medium,M,8,5101
863,C,Ship,5,4,269,2,medium,M,38,2770
2944,B,Ship,4,3,259,3,high,M,45,3761
4639,D,Road,5,4,223,2,low,M,5,4424
2939,C,Ship,4,5,156,5,high,F,55,1619
6729,A,Flight,3,3,234,3,low,M,3,4405
9100,B,Ship,6,5,282,4,low,M,5,1364
1083,A,Road,6,3,236,3,medium,M,6,2639
2212,B,Ship,4,2,204,3,medium,M,14,3829
229,D,Ship,3,2,164,10,high,M,14,1375
6625,D,Ship,3,2,263,3,low,F,3,5303
2967,A,Ship,4,1,222,4,medium,F,42,2762
840,F,Ship,5,2,151,6,medium,M,12,1920
4524,F,Flight,3,1,170,3,low,M,3,4454
2703,A,Ship,5,3,244,3,low,F,52,3118
5715,A,Ship,4,2,258,7,medium,M,3,4538
5979,A,Ship,5,1,158,2,low,M,4,5736
5046,F,Road,4,1,145,2,low,F,2,5209
9291,A,Road,3,2,179,3,medium,M,9,5224
3420,F,Road,5,5,158,3,medium,M,7,5559
10734,F,Ship,5,1,251,6,low,F,5,1827
10689,A,Flight,2,2,237,5,low,M,8,4461
5224,B,Ship,5,1,257,4,medium,M,1,4924
10108,B,Ship,3,5,209,3,high,F,4,5413
43,D,Ship,3,5,137,2,medium,M,38,1647
7438,B,Ship,5,2,145,6,medium,M,9,4243
9405,A,Ship,6,1,283,5,low,F,5,1298
8887,D,Road,7,3,305,4,medium,F,5,1198
1526,F,Ship,3,2,141,3,medium,F,41,1801
6304,B,Flight,6,5,301,4,low,F,3,1958
3463,D,Ship,3,4,271,2,medium,M,6,4218
8434,B,Ship,3,2,256,3,low,M,1,4932
8969,C,Ship,3,2,209,2,low,M,9,5203
4511,C,Road,4,2,108,10,medium,M,5,4645
4967,C,Ship,4,1,198,3,medium,F,1,4090
9129,A,Ship,3,1,250,3,low,F,7,4760
7094,F,Ship,3,3,266,7,low,M,2,5671
323,C,Ship,3,3,150,3,low,M,46,1040
7509,A,Road,6,4,290,4,low,M,3,1710
5530,B,Ship,5,3,237,5,medium,F,4,1733
559,D,Flight,4,2,164,3,medium,M,15,1489
7482,F,Ship,5,5,269,5,low,M,4,1454
7367,C,Ship,5,3,251,3,medium,F,8,4228
9924,F,Ship,5,4,263,5,medium,M,8,1548
4706,F,Ship,4,4,201,5,medium,M,3,5901
9165,A,Road,4,2,232,5,medium,M,3,1197
2792,F,Ship,5,4,193,3,low,M,55,2758
9155,C,Road,6,5,285,4,medium,F,5,1631
437,C,Ship,5,4,222,3,low,F,20,3632
6358,B,Ship,3,1,210,2,low,M,9,5932
8695,D,Ship,3,5,220,3,low,F,9,5672
3199,D,Ship,3,2,249,5,medium,F,6,1887
8085,A,Flight,2,5,239,2,low,F,9,5363
6664,B,Ship,2,1,143,3,low,M,4,4512
6013,D,Road,6,4,244,4,medium,M,7,1795
2427,A,Ship,3,5,267,2,low,F,16,2913
2744,F,Flight,4,3,132,4,medium,M,10,1767
3170,F,Ship,6,3,161,4,medium,M,8,1247
5404,B,Ship,5,3,192,3,medium,F,6,4037
1008,F,Ship,4,5,170,3,low,F,9,1138
6508,B,Ship,6,4,309,4,low,M,9,1771
2015,C,Ship,3,4,241,3,low,F,50,3074
4744,B,Ship,3,1,211,3,high,F,7,5178
4978,B,Ship,4,2,254,10,high,M,7,5820
1713,A,Ship,3,4,242,5,low,M,5,2307
1328,F,Ship,4,5,113,6,medium,M,25,1538
6322,B,Ship,4,3,208,2,medium,F,4,4767
9579,A,Road,3,1,236,3,medium,F,8,5341
6943,D,Ship,5,2,185,3,low,M,10,4354
10464,F,Ship,5,5,257,5,medium,F,6,1101
2006,F,Ship,4,2,244,2,medium,M,15,2857
7076,F,Ship,4,3,245,4,medium,M,8,5982
5612,F,Road,3,5,226,2,medium,M,3,4208
3943,D,Ship,5,1,181,4,medium,F,4,5505
3892,B,Ship,3,4,243,2,high,M,7,4024
826,B,Flight,4,5,160,3,low,M,33,1837
10506,F,Ship,4,2,136,4,low,F,3,4190
5048,F,Road,4,4,266,3,low,M,4,5905
6239,C,Ship,4,4,268,4,low,M,5,5647
6818,F,Ship,7,2,302,4,low,M,6,1632
8483,C,Road,6,4,150,5,medium,F,8,4709
10114,B,Road,6,5,282,4,low,M,10,4901
1847,C,Ship,3,5,241,10,medium,F,31,2724
10163,C,Ship,4,1,162,6,low,M,1,5525
1736,F,Ship,3,2,188,3,low,F,33,3335
8735,C,Ship,3,2,186,2,medium,M,3,5712
1842,F,Ship,3,4,136,2,medium,F,54,1056
1326,F,Ship,4,3,286,5,low,M,37,2938
10196,F,Ship,4,3,264,6,medium,F,10,1962
10909,D,Ship,4,1,192,4,high,M,10,4570
7149,A,Ship,6,2,247,4,medium,M,8,1941
3092,F,Ship,3,3,257,3,low,M,44,3370
6949,D,Ship,3,4,205,5,low,F,4,4483
5396,F,Ship,4,3,248,3,low,M,5,4781
103,D,Ship,2,1,213,3,low,M,29,2732
7691,C,Ship,4,4,140,8,medium,F,2,5481
9905,C,Ship,3,2,179,8,high,M,3,4584
1097,C,Flight,5,2,265,3,low,F,12,2892
118,B,Road,4,3,265,2,medium,F,31,2326
7579,D,Ship,4,4,188,3,low,M,7,5720
10783,D,Ship,2,1,240,2,low,M,8,1144
4351,D,Ship,2,5,211,4,low,M,1,5673
8812,B,Ship,6,1,189,3,medium,F,9,5316
5736,F,Road,4,3,147,4,low,F,7,4865
7609,D,Ship,5,5,140,3,high,F,7,4799
1023,A,Ship,3,4,260,3,low,F,21,2003
10547,C,Flight,4,4,209,3,medium,M,7,4717
2645,C,Ship,4,3,264,2,low,F,38,3877
42,F,Ship,5,5,139,4,medium,M,61,1265
6783,A,Ship,5,2,168,2,low,M,6,5464
4195,D,Ship,5,5,235,3,low,F,4,5325
4306,B,Ship,6,1,271,10,medium,M,5,5459
9594,F,Flight,5,4,205,3,low,F,3,4157
8364,F,Flight,5,1,228,5,low,F,7,1818
3741,A,Ship,5,2,241,3,low,F,10,4244
9792,F,Ship,3,1,250,3,medium,F,6,5832
5180,F,Road,4,5,222,3,medium,F,8,4950
10561,D,Flight,3,4,216,3,low,F,3,5817
1701,A,Ship,3,3,193,2,low,F,60,2581
2284,B,Ship,6,5,174,3,medium,F,32,1921
8499,A,Flight,5,4,274,3,low,M,1,5017
4265,C,Ship,5,4,178,6,medium,M,10,5197
8177,C,Ship,5,4,184,3,low,F,1,4208
7654,B,Road,4,5,180,2,medium,M,1,5622
4299,A,Ship,3,5,140,3,low,M,9,4733
2448,F,Road,6,5,286,4,low,F,31,3774
10004,F,Flight,3,5,125,2,low,F,2,4182
5559,A,Ship,4,3,148,4,low,F,1,4243
8181,A,Ship,3,1,189,2,low,F,5,4738
2100,F,Ship,3,2,176,3,low,F,29,1953
3802,B,Ship,5,2,189,3,low,F,1,5965
10145,C,Flight,5,1,233,5,medium,M,4,1622
4217,C,Ship,3,5,194,4,low,M,1,5534
7206,F,Ship,6,5,254,4,low,F,2,1824
10923,A,Ship,4,4,216,6,low,M,10,1255
5050,B,Road,4,1,259,3,medium,M,5,4435
1159,D,Ship,4,3,246,2,low,M,55,2387
8820,F,Ship,5,4,242,5,low,M,1,1571
3613,D,Ship,4,1,248,2,medium,M,4,5783
6100,B,Ship,3,4,215,3,high,F,5,4670
9894,F,Ship,5,5,211,3,medium,F,7,5983
7317,A,Ship,5,1,241,3,low,F,7,5134
6434,F,Road,3,4,159,3,high,M,4,4756
10623,A,Ship,5,5,98,2,medium,M,2,4125
8091,A,Flight,3,1,245,3,low,F,4,5449
9858,F,Road,4,5,270,3,low,M,1,4131
355,D,Ship,3,2,132,3,low,F,56,1303
622,B,Ship,4,1,138,2,low,M,28,1528
4384,B,Flight,3,3,150,2,medium,M,3,5836
4066,B,Ship,5,4,227,2,medium,M,10,4734
9541,D,Ship,5,1,189,2,medium,M,8,5219
8150,F,Ship,5,1,279,5,medium,M,4,4405
7078,B,Ship,4,1,192,4,high,M,5,4142
9785,C,Ship,4,4,267,3,medium,M,9,5254
9019,D,Road,3,4,185,4,medium,F,6,5322
2743,D,Flight,3,3,178,3,high,M,12,1900
9312,F,Flight,3,2,204,2,high,M,8,4562
3973,D,Flight,4,1,180,3,high,F,5,4346
3608,F,Ship,5,5,258,4,medium,M,7,5478
7106,F,Road,6,2,278,4,high,F,8,1967
2717,C,Road,4,3,146,3,low,M,41,1140
8764,B,Flight,3,2,257,2,low,F,9,5085
2425,D,Ship,5,3,250,2,low,F,14,2064
6647,C,Ship,5,1,161,2,medium,F,10,4108
2856,F,Road,4,1,182,6,low,M,41,2047
5274,F,Ship,6,2,247,4,medium,M,1,1668
5251,D,Ship,6,2,291,4,low,F,7,1046
10918,B,Ship,4,1,225,5,low,M,3,1488
749,C,Ship,3,2,182,3,medium,F,39,3828
2698,B,Ship,3,5,272,2,medium,M,31,2438
805,D,Road,3,4,130,2,medium,F,42,1213
4281,A,Ship,4,5,135,3,medium,F,5,4515
9171,A,Road,5,3,257,5,low,F,7,1451
8614,B,Road,7,1,307,4,low,F,8,1339
8294,F,Ship,4,5,177,7,low,F,2,4299
5600,F,Road,4,4,164,4,medium,F,1,4365
1014,F,Ship,4,1,178,2,high,M,39,1362
4940,F,Flight,3,4,235,3,low,M,4,5498
5418,F,Ship,4,2,150,3,low,M,6,5787
4337,C,Ship,4,3,177,3,medium,F,4,4551
1124,F,Ship,3,5,240,3,medium,F,54,2919
7102,B,Road,5,2,223,5,medium,M,5,1484
3169,D,Ship,3,1,273,6,low,F,9,1198
3482,F,Ship,4,3,254,4,low,M,9,4492
576,F,Ship,4,2,179,4,low,M,1,1063
2829,A,Ship,3,1,270,4,low,M,47,3487
8869,D,Ship,4,3,246,5,low,M,5,1395
6467,C,Ship,5,3,230,4,medium,M,4,5278
5661,A,Ship,4,4,152,2,medium,F,5,5324
5289,A,Ship,2,3,110,5,low,M,3,4124
10368,F,Ship,5,5,135,3,low,F,4,5734
4640,F,Road,5,1,257,3,medium,F,5,4355
3238,B,Ship,3,4,177,3,low,F,6,4445
5163,A,Ship,3,3,273,2,medium,F,7,5491
5265,A,Ship,6,1,304,4,low,F,4,1236
3249,A,Ship,4,3,148,3,high,F,7,5034
4808,F,Flight,6,3,254,4,low,M,6,1335
2643,A,Ship,3,3,143,3,medium,F,16,1343
6101,C,Ship,4,3,163,3,low,F,7,4556
2163,A,Ship,6,2,195,3,medium,M,30,3462
6986,F,Flight,4,4,179,3,medium,F,3,5624
6619,D,Ship,4,1,247,6,low,M,4,1349
4952,F,Ship,5,4,250,2,low,F,10,4277
2024,F,Ship,3,4,208,2,low,F,37,2537
9586,B,Flight,2,4,184,5,medium,M,9,5812
5193,A,Road,5,4,233,3,low,M,8,5076
3133,D,Road,3,5,251,3,low,F,21,2476
5798,F,Ship,3,1,183,3,medium,M,7,5849
9574,B,Road,4,4,204,3,low,F,9,4757
6853,D,Flight,3,4,153,10,medium,F,4,5456
4644,F,Road,3,2,236,3,medium,M,8,5783
5825,C,Ship,3,4,267,3,high,F,2,5204
1510,B,Flight,3,3,223,2,medium,M,30,3622
3279,A,Road,3,4,211,2,low,M,6,6000
3269,C,Road,5,4,217,3,medium,F,8,4949
9744,F,Flight,4,4,146,3,medium,F,6,4672
2538,F,Ship,3,4,240,2,low,F,33,3489
9668,F,Ship,4,5,251,5,medium,F,6,1434
9027,A,Road,3,4,162,5,low,F,1,4240
4051,D,Ship,3,3,229,7,high,F,4,5075
2386,B,Ship,4,3,135,2,medium,F,53,1073
4686,F,Ship,4,3,195,2,low,M,8,4576
6954,F,Ship,3,1,207,2,low,F,7,5596
9510,F,Ship,5,2,149,2,low,F,6,4661
5219,C,Flight,6,3,274,4,low,M,2,1833
2523,A,Ship,5,1,216,3,low,M,40,2668
9284,F,Ship,3,4,185,2,medium,M,5,4574
6763,D,Ship,2,1,277,6,low,M,10,4165
4996,B,Ship,4,4,275,3,low,M,10,5674
2595,A,Road,4,1,274,4,medium,M,61,3402
10201,D,Ship,6,1,268,4,low,F,1,1654
744,F,Ship,3,3,153,5,low,M,35,1089
6106,B,Ship,3,5,186,3,medium,M,7,4764
9425,C,Ship,7,5,256,4,medium,M,4,1139
9770,F,Ship,4,4,246,3,low,F,7,4090
1370,F,Flight,3,2,152,6,low,F,7,1674
334,B,Ship,3,4,211,3,medium,M,8,3710
884,F,Ship,3,2,251,2,low,F,5,3443
10620,F,Ship,4,1,270,2,low,M,4,4369
180,F,Ship,5,5,255,4,medium,M,3,3440
1791,A,Flight,6,2,205,5,medium,F,61,2018
10078,B,Ship,4,2,162,3,low,M,7,5614
3111,A,Ship,4,4,146,4,low,M,12,1899
5857,D,Ship,3,4,203,2,low,M,9,5735
8583,A,Ship,5,5,271,2,medium,M,6,4788
422,F,Flight,4,2,251,2,medium,M,24,2405
1294,B,Ship,5,5,254,5,low,F,35,2508
2503,D,Ship,3,4,140,2,medium,M,48,1102
9765,A,Ship,3,5,161,2,low,F,8,5021
4548,F,Ship,6,4,255,4,low,F,3,1569
8505,A,Flight,4,2,148,2,medium,M,3,4651
4764,F,Ship,3,3,201,6,medium,M,2,4984
735,A,Ship,3,4,265,8,low,M,2,3622
9337,D,Ship,5,4,157,7,medium,F,9,4272
4423,D,Ship,3,4,207,2,medium,M,10,4706
2798,F,Ship,3,1,225,2,high,F,43,2585
2068,B,Flight,2,4,225,10,high,M,46,2690
4794,F,Flight,2,2,167,2,medium,F,3,5894
8214,F,Road,4,5,179,3,low,F,4,4487
8690,F,Ship,4,4,151,3,medium,F,5,4732
656,F,Ship,2,3,264,2,low,F,63,2896
8048,F,Ship,6,5,301,5,low,M,8,1443
9645,A,Ship,4,1,256,3,low,M,6,5818
6333,A,Ship,2,2,199,3,low,M,1,4697
4704,F,Ship,3,4,232,2,low,M,10,5678
2279,C,Ship,3,1,268,3,low,F,47,2479
2867,C,Road,3,3,274,2,medium,F,59,3436
7261,D,Flight,4,5,184,4,medium,F,3,5430
9982,B,Road,4,2,219,4,low,M,8,5660
10725,A,Ship,4,2,249,5,low,M,2,1195
495,A,Ship,5,1,160,5,medium,F,16,1526
10636,B,Ship,4,2,205,2,medium,M,10,4641
5929,D,Ship,5,2,244,5,medium,F,7,5515
3248,F,Ship,5,4,222,3,low,M,7,5340
3197,C,Ship,5,2,206,4,low,M,5,1149
7890,F,Ship,3,5,230,4,low,F,5,4450
10845,A,Ship,5,2,150,3,medium,F,7,5980
1524,F,Flight,3,5,202,2,low,F,4,3372
6735,A,Ship,4,3,201,2,low,F,10,4875
2221,D,Ship,6,1,229,6,low,M,35,3239
37,D,Ship,3,5,137,4,high,F,62,1477
7754,F,Ship,6,1,284,4,low,F,7,1153
2022,F,Ship,4,5,246,6,low,M,64,2271
4523,C,Flight,3,1,269,2,medium,M,6,5703
9612,F,Ship,5,3,137,3,low,M,6,5357
3130,B,Road,3,4,248,2,medium,F,15,2983
7020,F,Ship,4,4,139,3,medium,M,2,5135
2263,D,Ship,3,3,114,6,low,F,26,1825
7456,B,Ship,5,3,257,5,low,F,8,1409
2613,A,Flight,3,2,149,2,medium,M,37,1699
8344,B,Road,4,5,219,5,low,M,2,1260
8146,B,Ship,5,2,284,4,low,M,1,4171
1020,F,Ship,3,2,261,5,medium,M,45,2488
2893,D,Flight,3,2,190,3,medium,M,18,2715
6506,F,Ship,5,1,254,5,medium,M,10,1020
4256,F,Flight,4,3,235,3,medium,F,6,4832
8817,A,Ship,4,3,211,7,high,M,9,5652
9966,F,Ship,6,3,280,4,low,M,2,1753
10026,F,Ship,3,4,189,3,high,M,2,5464
3618,F,Ship,4,5,208,5,low,F,7,5833
6626,F,Ship,4,1,164,3,low,M,4,5910
4654,B,Flight,5,3,234,3,low,F,6,4632
7505,C,Ship,6,2,263,4,low,F,1,1258
1595,C,Ship,3,2,148,4,medium,F,38,1322
4189,D,Ship,4,5,263,5,low,M,9,5731
1985,C,Ship,3,3,154,2,low,F,57,1096
4992,F,Ship,6,2,243,4,low,M,9,1258
5854,B,Ship,6,1,185,4,high,F,10,5254
3200,F,Ship,4,4,301,5,low,M,6,1931
794,F,Ship,4,3,257,3,medium,M,5,2489
219,A,Ship,3,4,148,3,low,M,37,1523
2053,D,Flight,3,5,162,2,low,M,28,1948
5750,F,Flight,4,1,179,3,high,M,5,4129
5595,A,Road,3,1,220,3,low,F,6,5572
3551,C,Road,3,1,169,2,medium,F,1,4783
7105,D,Road,4,1,245,6,low,F,7,1884
3359,C,Ship,3,4,205,8,medium,M,1,4977
4033,D,Ship,3,5,193,3,medium,M,2,4784
4657,D,Flight,3,1,185,3,medium,M,7,5474
3739,D,Ship,5,4,263,2,high,F,8,4914
6167,C,Flight,4,3,250,2,medium,M,4,4808
5556,F,Ship,5,1,106,5,medium,F,4,4180
2700,F,Ship,4,2,179,3,high,F,30,1076
9104,F,Ship,5,3,253,5,low,M,6,1028
7049,C,Ship,5,4,222,3,low,M,3,5555
4473,A,Ship,3,3,264,3,medium,F,6,4247
136,B,Flight,3,5,157,3,medium,F,4,1889
8826,F,Ship,2,1,258,5,low,M,10,1221
6331,D,Ship,4,3,236,4,medium,M,1,5783
509,C,Ship,4,5,192,2,medium,F,36,2497
9910,B,Ship,6,2,245,4,low,F,9,1594
1094,F,Flight,2,5,216,2,medium,F,57,3807
5482,B,Flight,3,5,162,3,medium,M,1,4480
4728,F,Ship,4,5,259,2,medium,F,4,4092
3878,F,Ship,4,3,250,6,medium,M,7,5115
5020,B,Ship,6,4,291,4,low,F,5,1327
30,F,Ship,5,4,183,2,low,F,36,3819
4295,C,Ship,3,4,253,3,high,F,8,5857
170,F,Ship,4,3,161,3,medium,F,28,1809
5117,C,Ship,4,1,258,4,low,M,5,5664
464,F,Ship,4,2,186,7,medium,F,40,3111
2639,C,Ship,3,2,151,3,low,M,40,1173
7398,F,Flight,4,2,246,6,low,M,5,1622
8174,F,Ship,4,2,181,3,medium,M,4,5717
1784,F,Flight,5,4,206,3,low,M,53,2182
5839,D,Ship,3,2,133,2,low,F,3,4677
3191,C,Ship,4,3,225,5,low,M,8,4195
1984,B,Ship,3,4,234,2,medium,M,52,3543
3933,A,Ship,5,3,219,4,medium,M,5,4096
5322,F,Road,3,4,273,3,low,M,3,5163
4677,A,Ship,3,5,216,3,high,F,2,4242
10239,A,Ship,2,5,111,2,low,F,5,4038
4275,A,Ship,3,2,204,2,high,M,7,5961
6184,B,Ship,5,3,182,2,low,M,4,5579
439,D,Ship,3,5,241,3,medium,M,48,2841
2924,F,Ship,4,3,134,3,high,F,22,1629
3828,F,Road,3,3,182,4,low,M,10,1690
2647,D,Ship,3,3,124,3,medium,M,59,1959
1116,F,Ship,4,2,272,2,low,M,21,3271
820,B,Flight,4,5,154,2,low,F,49,1532
9967,D,Ship,6,5,310,4,medium,F,10,1553
9353,C,Ship,5,4,226,6,low,F,3,1223
10544,F,Road,3,5,158,3,low,M,10,4861
4156,B,Ship,5,3,188,2,low,M,6,4840
3368,F,Ship,4,1,178,8,medium,F,6,4872
4947,A,Flight,5,2,131,5,low,F,4,4600
6681,A,Ship,4,2,201,2,low,M,3,4869
7045,D,Ship,3,2,164,2,medium,M,3,4442
5384,F,Ship,3,5,147,3,low,F,4,5042
3470,F,Ship,4,3,173,3,low,F,7,4810
7163,C,Ship,4,3,226,6,medium,M,6,1704
5611,D,Road,2,2,159,6,low,F,6,4044
2244,F,Ship,4,3,133,3,medium,F,50,1861
9547,D,Ship,3,2,189,2,low,M,6,4488
6374,F,Ship,3,5,206,3,low,F,6,4620
3638,F,Ship,5,5,136,3,low,M,4,4218
910,B,Ship,4,5,186,10,low,F,42,3521
2822,F,Ship,3,1,141,2,low,F,4,1297
4753,D,Ship,3,4,272,8,high,F,10,4070
2913,A,Ship,3,2,182,3,low,F,54,3972
10014,F,Flight,4,1,266,3,low,M,10,4382
1532,F,Ship,3,4,271,2,low,M,14,2163
6442,B,Flight,4,1,224,3,low,M,9,5546
6695,C,Road,5,3,261,4,medium,F,5,4623
5074,B,Flight,3,1,203,2,low,M,2,4647
8527,D,Ship,3,5,269,8,medium,M,8,4462
3206,F,Ship,5,3,194,3,low,F,1,4331
3785,C,Ship,4,3,247,10,high,M,10,5644
7273,D,Flight,4,2,283,2,high,F,1,4115
1783,D,Flight,5,2,187,3,medium,M,11,2936
8914,B,Flight,6,2,288,4,medium,M,9,1405
5256,F,Ship,7,2,310,4,low,M,4,1806
9790,B,Ship,5,5,167,3,low,M,10,5591
6638,F,Ship,3,4,153,4,low,M,5,5604
7082,F,Ship,4,3,260,3,low,F,5,5540
7233,A,Ship,5,2,174,4,medium,M,8,5627
7704,F,Ship,5,5,269,5,low,F,6,1630
5122,B,Ship,3,1,206,3,medium,M,5,5676
2079,A,Ship,3,5,271,4,low,F,10,1679
8082,F,Flight,5,4,142,3,low,F,8,5468
2720,F,Road,3,2,134,2,medium,F,45,1946
10157,C,Ship,4,4,243,3,high,F,4,5082
6988,B,Flight,3,5,210,3,low,M,6,5566
8262,F,Ship,4,2,237,5,low,M,6,1734
599,C,Ship,4,5,270,2,low,F,34,2821
9295,D,Road,4,2,217,2,low,M,4,5539
3554,F,Road,3,5,271,2,low,F,3,4878
2539,D,Ship,4,4,209,6,low,M,62,3532
3263,C,Road,4,4,199,4,medium,F,5,4194
3595,D,Ship,4,2,222,3,low,F,3,5130
9431,C,Road,7,5,301,4,low,M,9,1660
7787,C,Road,5,4,222,3,low,M,1,4834
3845,C,Flight,3,2,163,3,medium,M,6,4323
8558,F,Ship,4,5,262,6,low,M,10,1156
8094,F,Flight,5,1,226,4,high,F,2,5600
10540,B,Road,4,1,171,3,medium,M,10,5971
5790,F,Ship,4,4,217,5,medium,F,4,1503
9378,F,Ship,3,1,154,3,low,M,5,4720
966,F,Flight,5,2,231,2,medium,F,55,3894
7114,B,Road,4,5,213,3,low,F,7,4490
1779,A,Flight,3,3,206,2,medium,M,62,3558
6982,B,Road,5,4,212,2,low,F,9,4925
3637,D,Ship,5,3,249,3,medium,M,10,5001
9735,A,Flight,3,5,223,4,high,F,7,5042
5797,D,Ship,4,3,207,5,high,F,6,4145
5497,D,Flight,5,2,205,3,low,F,2,4270
5300,F,Ship,4,3,287,4,low,M,6,5889
5852,F,Ship,4,5,201,2,high,F,2,4657
3132,F,Road,4,1,232,3,medium,M,55,2686
2304,F,Road,3,3,181,2,medium,F,52,3236
4803,A,Flight,6,2,290,4,medium,F,9,1339
505,D,Ship,5,3,162,2,low,F,14,1045
1455,A,Ship,3,5,230,2,low,M,27,3840
3299,C,Flight,5,4,243,3,medium,M,4,4420
1826,F,Ship,4,5,268,3,low,M,17,3085
5136,F,Ship,4,4,240,2,medium,F,4,5101
6570,F,Road,6,3,297,4,medium,F,2,1520
6080,F,Ship,2,5,167,3,medium,M,8,4605
9593,C,Flight,4,3,249,4,medium,M,10,5614
3582,F,Ship,3,3,271,2,low,F,8,4444
2620,B,Flight,5,1,151,2,medium,F,30,1377
6302,F,Flight,5,3,245,5,medium,M,3,1851
5583,A,Ship,5,4,140,4,low,F,10,4528
4621,D,Ship,3,3,169,3,low,F,9,4317
953,C,Road,3,5,188,3,high,F,9,3206
3651,A,Ship,3,5,165,3,low,M,3,5409
5831,C,Ship,3,1,133,3,medium,M,8,4634
8421,A,Ship,5,3,199,3,low,F,3,4885
4972,B,Ship,2,5,259,3,low,M,3,4770
6402,F,Ship,3,3,237,2,medium,M,8,5516
1534,B,Ship,3,1,171,3,medium,M,28,1075
1877,C,Ship,3,4,188,3,medium,F,49,3221
256,B,Road,2,2,148,3,high,F,35,1349
2157,A,Ship,3,1,150,2,low,M,9,1158
8584,B,Ship,4,3,134,4,low,M,8,4879
6465,A,Ship,5,4,216,3,medium,F,2,5404
7120,B,Flight,3,4,200,4,medium,F,8,4944
10345,D,Ship,4,3,180,2,medium,M,7,5546
7235,C,Road,6,3,175,4,low,M,3,4143
3324,F,Ship,5,1,244,2,low,F,5,4125
6679,D,Ship,3,5,135,2,medium,F,9,5614
6380,F,Ship,5,3,266,3,low,M,4,4969
7356,F,Ship,3,2,220,3,low,F,7,5503
2446,B,Road,4,3,216,3,medium,M,35,2567
6872,F,Ship,5,2,266,5,low,F,10,1274
8551,D,Ship,4,2,232,5,medium,F,4,1783
5864,F,Ship,5,3,121,2,medium,F,4,5231
9448,B,Road,5,5,227,5,medium,F,2,1436
1173,A,Ship,5,2,158,3,medium,M,16,1499
3533,C,Ship,4,4,218,4,low,M,6,4377
9218,F,Ship,4,5,200,4,medium,F,2,4947
3310,B,Ship,4,3,271,3,medium,M,1,4137
5292,F,Ship,5,4,151,2,low,F,10,5643
8237,C,Flight,5,1,264,6,high,F,4,5337
9316,B,Flight,5,4,260,4,low,M,4,5911
8892,F,Road,5,3,240,5,low,M,4,1389
7587,A,Ship,5,1,238,6,medium,M,10,5508
5643,A,Ship,4,4,193,3,low,M,5,5090
3644,F,Ship,5,5,155,3,medium,F,6,4109
2418,F,Ship,3,4,228,2,medium,M,65,3943
6414,F,Road,4,2,146,3,low,F,4,5659
2786,F,Ship,5,3,149,7,medium,F,51,1425
10892,F,Ship,3,3,149,2,medium,F,2,5311
6632,F,Ship,3,4,248,3,medium,F,6,4932
4580,F,Ship,4,3,142,3,medium,F,6,5930
101,C,Ship,5,3,143,2,medium,M,59,1837
8536,B,Ship,3,5,154,10,high,F,10,5282
4454,F,Ship,4,4,106,2,low,F,10,5173
4958,F,Ship,6,4,151,3,low,F,10,5414
6472,B,Ship,4,4,266,3,low,M,3,5531
6825,A,Road,5,3,240,6,medium,F,3,1321
4604,F,Ship,3,4,164,6,medium,F,4,5567
5722,B,Ship,6,3,309,4,low,M,5,1712
5706,F,Ship,4,5,164,3,high,M,3,4454
3220,B,Ship,5,3,212,2,low,F,7,5219
3968,F,Road,3,1,135,2,low,M,7,5682
10667,C,Road,4,5,262,6,medium,M,1,1249
3796,B,Ship,3,5,252,3,high,F,4,4248
5584,B,Ship,4,4,134,2,low,M,1,5209
9162,F,Road,7,4,244,4,medium,F,4,1953
1665,A,Ship,3,5,204,3,low,F,45,2513
6824,F,Road,2,1,164,5,low,M,4,1708
3987,A,Flight,3,2,227,2,medium,M,9,4659
7376,F,Road,3,1,194,2,medium,F,1,5931
1657,D,Flight,3,5,156,6,low,M,65,1308
7254,F,Road,3,4,168,3,medium,M,5,5183
7614,F,Ship,5,4,131,6,low,M,8,4005
4169,C,Ship,3,5,228,2,low,M,6,5893
712,B,Ship,3,1,202,2,high,F,21,3120
